party,debate_with,version,question_index,repetition,time,answer
Bündnis 90/Die Grünen,Default,2.0,0.0,4,T0,5.0
Default,Bündnis 90/Die Grünen,2.0,0.0,4,T0,4.0
Die Linke,AfD,0.0,0.0,0,T0,6.0
AfD,Die Linke,0.0,0.0,0,T0,5.0
Die Linke,AfD,0.0,0.0,1,T0,5.0
AfD,Die Linke,0.0,0.0,1,T0,5.0
Die Linke,AfD,0.0,0.0,2,T0,5.0
AfD,Die Linke,0.0,0.0,2,T0,5.0
Die Linke,AfD,0.0,0.0,3,T0,6.0
AfD,Die Linke,0.0,0.0,3,T0,5.0
Die Linke,AfD,0.0,0.0,4,T0,5.0
AfD,Die Linke,0.0,0.0,4,T0,5.0
Die Linke,AfD,1.0,0.0,0,T0,6.0
AfD,Die Linke,1.0,0.0,0,T0,4.0
Die Linke,AfD,1.0,0.0,1,T0,6.0
AfD,Die Linke,1.0,0.0,1,T0,2.0
Die Linke,AfD,1.0,0.0,2,T0,6.0
AfD,Die Linke,1.0,0.0,2,T0,5.0
Die Linke,AfD,1.0,0.0,3,T0,6.0
AfD,Die Linke,1.0,0.0,3,T0,5.0
Die Linke,AfD,1.0,0.0,4,T0,6.0
AfD,Die Linke,1.0,0.0,4,T0,4.0
Die Linke,AfD,2.0,0.0,0,T0,6.0
AfD,Die Linke,2.0,0.0,0,T0,3.0
Die Linke,AfD,2.0,0.0,1,T0,6.0
AfD,Die Linke,2.0,0.0,1,T0,2.0
Die Linke,AfD,2.0,0.0,2,T0,6.0
AfD,Die Linke,2.0,0.0,2,T0,4.0
Die Linke,AfD,2.0,0.0,3,T0,7.0
AfD,Die Linke,2.0,0.0,3,T0,3.0
Die Linke,AfD,2.0,0.0,4,T0,6.0
AfD,Die Linke,2.0,0.0,4,T0,2.0
Die Linke,CDU/CSU,0.0,0.0,0,T0,5.0
CDU/CSU,Die Linke,0.0,0.0,0,T0,4.0
Die Linke,CDU/CSU,0.0,0.0,1,T0,6.0
CDU/CSU,Die Linke,0.0,0.0,1,T0,5.0
Die Linke,CDU/CSU,0.0,0.0,2,T0,6.0
CDU/CSU,Die Linke,0.0,0.0,2,T0,5.0
Die Linke,CDU/CSU,0.0,0.0,3,T0,6.0
CDU/CSU,Die Linke,0.0,0.0,3,T0,5.0
Die Linke,CDU/CSU,0.0,0.0,4,T0,6.0
CDU/CSU,Die Linke,0.0,0.0,4,T0,5.0
Die Linke,CDU/CSU,1.0,0.0,0,T0,5.0
CDU/CSU,Die Linke,1.0,0.0,0,T0,5.0
Die Linke,CDU/CSU,1.0,0.0,1,T0,6.0
CDU/CSU,Die Linke,1.0,0.0,1,T0,5.0
Die Linke,CDU/CSU,1.0,0.0,2,T0,7.0
CDU/CSU,Die Linke,1.0,0.0,2,T0,2.0
Die Linke,CDU/CSU,1.0,0.0,3,T0,6.0
CDU/CSU,Die Linke,1.0,0.0,3,T0,5.0
Die Linke,CDU/CSU,1.0,0.0,4,T0,6.0
CDU/CSU,Die Linke,1.0,0.0,4,T0,6.0
Die Linke,CDU/CSU,2.0,0.0,0,T0,6.0
CDU/CSU,Die Linke,2.0,0.0,0,T0,4.0
Die Linke,CDU/CSU,2.0,0.0,1,T0,6.0
CDU/CSU,Die Linke,2.0,0.0,1,T0,5.0
Die Linke,CDU/CSU,2.0,0.0,2,T0,6.0
CDU/CSU,Die Linke,2.0,0.0,2,T0,1.0
Die Linke,CDU/CSU,2.0,0.0,3,T0,6.0
CDU/CSU,Die Linke,2.0,0.0,3,T0,3.0
Die Linke,CDU/CSU,2.0,0.0,4,T0,6.0
CDU/CSU,Die Linke,2.0,0.0,4,T0,5.0
Bündnis 90/Die Grünen,CDU/CSU,0.0,0.0,0,T0,5.0
CDU/CSU,Bündnis 90/Die Grünen,0.0,0.0,0,T0,5.0
Bündnis 90/Die Grünen,CDU/CSU,0.0,0.0,1,T0,5.0
CDU/CSU,Bündnis 90/Die Grünen,0.0,0.0,1,T0,5.0
Bündnis 90/Die Grünen,CDU/CSU,0.0,0.0,2,T0,5.0
CDU/CSU,Bündnis 90/Die Grünen,0.0,0.0,2,T0,5.0
Bündnis 90/Die Grünen,CDU/CSU,0.0,0.0,3,T0,6.0
CDU/CSU,Bündnis 90/Die Grünen,0.0,0.0,3,T0,5.0
Bündnis 90/Die Grünen,CDU/CSU,0.0,0.0,4,T0,4.0
CDU/CSU,Bündnis 90/Die Grünen,0.0,0.0,4,T0,5.0
Bündnis 90/Die Grünen,CDU/CSU,1.0,0.0,0,T0,5.0
CDU/CSU,Bündnis 90/Die Grünen,1.0,0.0,0,T0,5.0
Bündnis 90/Die Grünen,CDU/CSU,1.0,0.0,1,T0,5.0
CDU/CSU,Bündnis 90/Die Grünen,1.0,0.0,1,T0,5.0
Bündnis 90/Die Grünen,CDU/CSU,1.0,0.0,2,T0,6.0
CDU/CSU,Bündnis 90/Die Grünen,1.0,0.0,2,T0,5.0
Bündnis 90/Die Grünen,CDU/CSU,1.0,0.0,3,T0,6.0
CDU/CSU,Bündnis 90/Die Grünen,1.0,0.0,3,T0,5.0
Bündnis 90/Die Grünen,CDU/CSU,1.0,0.0,4,T0,4.0
CDU/CSU,Bündnis 90/Die Grünen,1.0,0.0,4,T0,2.0
Bündnis 90/Die Grünen,CDU/CSU,2.0,0.0,0,T0,5.0
CDU/CSU,Bündnis 90/Die Grünen,2.0,0.0,0,T0,3.0
Bündnis 90/Die Grünen,CDU/CSU,2.0,0.0,1,T0,5.0
CDU/CSU,Bündnis 90/Die Grünen,2.0,0.0,1,T0,5.0
Bündnis 90/Die Grünen,CDU/CSU,2.0,0.0,2,T0,6.0
CDU/CSU,Bündnis 90/Die Grünen,2.0,0.0,2,T0,5.0
Bündnis 90/Die Grünen,CDU/CSU,2.0,0.0,3,T0,6.0
CDU/CSU,Bündnis 90/Die Grünen,2.0,0.0,3,T0,4.0
Bündnis 90/Die Grünen,CDU/CSU,2.0,0.0,4,T0,4.0
CDU/CSU,Bündnis 90/Die Grünen,2.0,0.0,4,T0,1.0
Die Linke,Default,0.0,0.0,0,T0,6.0
Default,Die Linke,0.0,0.0,0,T0,5.0
Die Linke,Default,0.0,0.0,1,T0,6.0
Default,Die Linke,0.0,0.0,1,T0,5.0
Die Linke,Default,0.0,0.0,2,T0,5.0
Default,Die Linke,0.0,0.0,2,T0,5.0
Die Linke,Default,0.0,0.0,3,T0,6.0
Default,Die Linke,0.0,0.0,3,T0,5.0
Die Linke,Default,0.0,0.0,4,T0,5.0
Default,Die Linke,0.0,0.0,4,T0,5.0
Die Linke,Default,1.0,0.0,0,T0,6.0
Default,Die Linke,1.0,0.0,0,T0,5.0
Die Linke,Default,1.0,0.0,1,T0,6.0
Default,Die Linke,1.0,0.0,1,T0,5.0
Die Linke,Default,1.0,0.0,2,T0,4.0
Default,Die Linke,1.0,0.0,2,T0,5.0
Die Linke,Default,1.0,0.0,3,T0,6.0
Default,Die Linke,1.0,0.0,3,T0,5.0
Die Linke,Default,1.0,0.0,4,T0,6.0
Default,Die Linke,1.0,0.0,4,T0,5.0
Die Linke,Default,2.0,0.0,0,T0,6.0
Default,Die Linke,2.0,0.0,0,T0,4.0
Die Linke,Default,2.0,0.0,1,T0,6.0
Default,Die Linke,2.0,0.0,1,T0,5.0
Die Linke,Default,2.0,0.0,2,T0,5.0
Default,Die Linke,2.0,0.0,2,T0,5.0
Die Linke,Default,2.0,0.0,3,T0,6.0
Default,Die Linke,2.0,0.0,3,T0,5.0
Die Linke,Default,2.0,0.0,4,T0,6.0
Default,Die Linke,2.0,0.0,4,T0,5.0
AfD,Default,0.0,0.0,0,T0,4.0
Default,AfD,0.0,0.0,0,T0,5.0
AfD,Default,0.0,0.0,1,T0,5.0
Default,AfD,0.0,0.0,1,T0,5.0
AfD,Default,0.0,0.0,2,T0,4.0
Default,AfD,0.0,0.0,2,T0,5.0
AfD,Default,0.0,0.0,3,T0,4.0
Default,AfD,0.0,0.0,3,T0,5.0
AfD,Default,0.0,0.0,4,T0,5.0
Default,AfD,0.0,0.0,4,T0,5.0
AfD,Default,1.0,0.0,0,T0,5.0
Default,AfD,1.0,0.0,0,T0,5.0
AfD,Default,1.0,0.0,1,T0,2.0
Default,AfD,1.0,0.0,1,T0,5.0
AfD,Default,1.0,0.0,2,T0,2.0
Default,AfD,1.0,0.0,2,T0,5.0
AfD,Default,1.0,0.0,3,T0,2.0
Default,AfD,1.0,0.0,3,T0,4.0
AfD,Default,1.0,0.0,4,T0,2.0
Default,AfD,1.0,0.0,4,T0,5.0
AfD,Default,2.0,0.0,0,T0,1.0
Default,AfD,2.0,0.0,0,T0,4.0
AfD,Default,2.0,0.0,1,T0,2.0
Default,AfD,2.0,0.0,1,T0,5.0
AfD,Default,2.0,0.0,2,T0,2.0
Default,AfD,2.0,0.0,2,T0,5.0
AfD,Default,2.0,0.0,3,T0,2.0
Default,AfD,2.0,0.0,3,T0,4.0
AfD,Default,2.0,0.0,4,T0,3.0
Default,AfD,2.0,0.0,4,T0,5.0
Die Linke,SPD,0.0,0.0,0,T0,5.0
SPD,Die Linke,0.0,0.0,0,T0,5.0
Die Linke,SPD,0.0,0.0,1,T0,5.0
SPD,Die Linke,0.0,0.0,1,T0,6.0
Die Linke,SPD,0.0,0.0,2,T0,6.0
SPD,Die Linke,0.0,0.0,2,T0,5.0
Die Linke,SPD,0.0,0.0,3,T0,6.0
SPD,Die Linke,0.0,0.0,3,T0,5.0
Die Linke,SPD,0.0,0.0,4,T0,5.0
SPD,Die Linke,0.0,0.0,4,T0,6.0
Die Linke,SPD,1.0,0.0,0,T0,7.0
SPD,Die Linke,1.0,0.0,0,T0,6.0
Die Linke,SPD,1.0,0.0,1,T0,6.0
SPD,Die Linke,1.0,0.0,1,T0,6.0
Die Linke,SPD,1.0,0.0,2,T0,6.0
SPD,Die Linke,1.0,0.0,2,T0,6.0
Die Linke,SPD,1.0,0.0,3,T0,6.0
SPD,Die Linke,1.0,0.0,3,T0,5.0
Die Linke,SPD,1.0,0.0,4,T0,5.0
SPD,Die Linke,1.0,0.0,4,T0,6.0
Die Linke,SPD,2.0,0.0,0,T0,6.0
SPD,Die Linke,2.0,0.0,0,T0,5.0
Die Linke,SPD,2.0,0.0,1,T0,6.0
SPD,Die Linke,2.0,0.0,1,T0,6.0
Die Linke,SPD,2.0,0.0,2,T0,6.0
SPD,Die Linke,2.0,0.0,2,T0,5.0
Die Linke,SPD,2.0,0.0,3,T0,6.0
SPD,Die Linke,2.0,0.0,3,T0,5.0
Die Linke,SPD,2.0,0.0,4,T0,5.0
SPD,Die Linke,2.0,0.0,4,T0,6.0
SPD,CDU/CSU,0.0,0.0,0,T0,5.0
CDU/CSU,SPD,0.0,0.0,0,T0,5.0
SPD,CDU/CSU,0.0,0.0,1,T0,5.0
CDU/CSU,SPD,0.0,0.0,1,T0,5.0
SPD,CDU/CSU,0.0,0.0,2,T0,6.0
CDU/CSU,SPD,0.0,0.0,2,T0,2.0
SPD,CDU/CSU,0.0,0.0,3,T0,5.0
CDU/CSU,SPD,0.0,0.0,3,T0,5.0
SPD,CDU/CSU,0.0,0.0,4,T0,6.0
CDU/CSU,SPD,0.0,0.0,4,T0,5.0
SPD,CDU/CSU,1.0,0.0,0,T0,6.0
CDU/CSU,SPD,1.0,0.0,0,T0,5.0
SPD,CDU/CSU,1.0,0.0,1,T0,5.0
CDU/CSU,SPD,1.0,0.0,1,T0,5.0
SPD,CDU/CSU,1.0,0.0,2,T0,6.0
CDU/CSU,SPD,1.0,0.0,2,T0,2.0
SPD,CDU/CSU,1.0,0.0,3,T0,5.0
CDU/CSU,SPD,1.0,0.0,3,T0,2.0
SPD,CDU/CSU,1.0,0.0,4,T0,6.0
CDU/CSU,SPD,1.0,0.0,4,T0,4.0
SPD,CDU/CSU,2.0,0.0,0,T0,6.0
CDU/CSU,SPD,2.0,0.0,0,T0,5.0
SPD,CDU/CSU,2.0,0.0,1,T0,5.0
CDU/CSU,SPD,2.0,0.0,1,T0,5.0
SPD,CDU/CSU,2.0,0.0,2,T0,6.0
CDU/CSU,SPD,2.0,0.0,2,T0,2.0
SPD,CDU/CSU,2.0,0.0,3,T0,5.0
CDU/CSU,SPD,2.0,0.0,3,T0,2.0
SPD,CDU/CSU,2.0,0.0,4,T0,6.0
CDU/CSU,SPD,2.0,0.0,4,T0,5.0
SPD,FDP,0.0,0.0,0,T0,6.0
FDP,SPD,0.0,0.0,0,T0,6.0
SPD,FDP,0.0,0.0,1,T0,6.0
FDP,SPD,0.0,0.0,1,T0,5.0
SPD,FDP,0.0,0.0,2,T0,6.0
FDP,SPD,0.0,0.0,2,T0,6.0
SPD,FDP,0.0,0.0,3,T0,5.0
FDP,SPD,0.0,0.0,3,T0,5.0
SPD,FDP,0.0,0.0,4,T0,5.0
FDP,SPD,0.0,0.0,4,T0,6.0
SPD,FDP,1.0,0.0,0,T0,5.0
FDP,SPD,1.0,0.0,0,T0,6.0
SPD,FDP,1.0,0.0,1,T0,5.0
FDP,SPD,1.0,0.0,1,T0,5.0
SPD,FDP,1.0,0.0,2,T0,6.0
FDP,SPD,1.0,0.0,2,T0,6.0
SPD,FDP,1.0,0.0,3,T0,5.0
FDP,SPD,1.0,0.0,3,T0,6.0
SPD,FDP,1.0,0.0,4,T0,6.0
FDP,SPD,1.0,0.0,4,T0,5.0
SPD,FDP,2.0,0.0,0,T0,5.0
FDP,SPD,2.0,0.0,0,T0,6.0
SPD,FDP,2.0,0.0,1,T0,5.0
FDP,SPD,2.0,0.0,1,T0,5.0
SPD,FDP,2.0,0.0,2,T0,6.0
FDP,SPD,2.0,0.0,2,T0,6.0
SPD,FDP,2.0,0.0,3,T0,5.0
FDP,SPD,2.0,0.0,3,T0,5.0
SPD,FDP,2.0,0.0,4,T0,6.0
FDP,SPD,2.0,0.0,4,T0,6.0
FDP,CDU/CSU,0.0,0.0,0,T0,6.0
CDU/CSU,FDP,0.0,0.0,0,T0,5.0
FDP,CDU/CSU,0.0,0.0,1,T0,6.0
CDU/CSU,FDP,0.0,0.0,1,T0,5.0
FDP,CDU/CSU,0.0,0.0,2,T0,6.0
CDU/CSU,FDP,0.0,0.0,2,T0,5.0
FDP,CDU/CSU,0.0,0.0,3,T0,5.0
CDU/CSU,FDP,0.0,0.0,3,T0,5.0
FDP,CDU/CSU,0.0,0.0,4,T0,5.0
CDU/CSU,FDP,0.0,0.0,4,T0,5.0
FDP,CDU/CSU,1.0,0.0,0,T0,6.0
CDU/CSU,FDP,1.0,0.0,0,T0,5.0
FDP,CDU/CSU,1.0,0.0,1,T0,6.0
CDU/CSU,FDP,1.0,0.0,1,T0,5.0
FDP,CDU/CSU,1.0,0.0,2,T0,6.0
CDU/CSU,FDP,1.0,0.0,2,T0,5.0
FDP,CDU/CSU,1.0,0.0,3,T0,7.0
CDU/CSU,FDP,1.0,0.0,3,T0,2.0
FDP,CDU/CSU,1.0,0.0,4,T0,5.0
CDU/CSU,FDP,1.0,0.0,4,T0,5.0
FDP,CDU/CSU,2.0,0.0,0,T0,6.0
CDU/CSU,FDP,2.0,0.0,0,T0,5.0
FDP,CDU/CSU,2.0,0.0,1,T0,6.0
CDU/CSU,FDP,2.0,0.0,1,T0,5.0
FDP,CDU/CSU,2.0,0.0,2,T0,6.0
CDU/CSU,FDP,2.0,0.0,2,T0,4.0
FDP,CDU/CSU,2.0,0.0,3,T0,6.0
CDU/CSU,FDP,2.0,0.0,3,T0,4.0
FDP,CDU/CSU,2.0,0.0,4,T0,5.0
CDU/CSU,FDP,2.0,0.0,4,T0,5.0
CDU/CSU,AfD,0.0,1.0,0,T0,4.0
AfD,CDU/CSU,0.0,1.0,0,T0,4.0
CDU/CSU,AfD,0.0,1.0,1,T0,4.0
AfD,CDU/CSU,0.0,1.0,1,T0,5.0
CDU/CSU,AfD,0.0,1.0,2,T0,4.0
AfD,CDU/CSU,0.0,1.0,2,T0,4.0
CDU/CSU,AfD,0.0,1.0,3,T0,5.0
AfD,CDU/CSU,0.0,1.0,3,T0,4.0
CDU/CSU,AfD,0.0,1.0,4,T0,5.0
AfD,CDU/CSU,0.0,1.0,4,T0,4.0
CDU/CSU,AfD,1.0,1.0,0,T0,5.0
AfD,CDU/CSU,1.0,1.0,0,T0,7.0
CDU/CSU,AfD,1.0,1.0,1,T0,6.0
AfD,CDU/CSU,1.0,1.0,1,T0,5.0
CDU/CSU,AfD,1.0,1.0,2,T0,5.0
AfD,CDU/CSU,1.0,1.0,2,T0,5.0
CDU/CSU,AfD,1.0,1.0,3,T0,4.0
AfD,CDU/CSU,1.0,1.0,3,T0,5.0
CDU/CSU,AfD,1.0,1.0,4,T0,5.0
AfD,CDU/CSU,1.0,1.0,4,T0,5.0
CDU/CSU,AfD,2.0,1.0,0,T0,5.0
AfD,CDU/CSU,2.0,1.0,0,T0,6.0
CDU/CSU,AfD,2.0,1.0,1,T0,6.0
AfD,CDU/CSU,2.0,1.0,1,T0,5.0
CDU/CSU,AfD,2.0,1.0,2,T0,5.0
AfD,CDU/CSU,2.0,1.0,2,T0,5.0
CDU/CSU,AfD,2.0,1.0,3,T0,5.0
AfD,CDU/CSU,2.0,1.0,3,T0,6.0
CDU/CSU,AfD,2.0,1.0,4,T0,5.0
AfD,CDU/CSU,2.0,1.0,4,T0,5.0
Bündnis 90/Die Grünen,AfD,0.0,1.0,0,T0,4.0
AfD,Bündnis 90/Die Grünen,0.0,1.0,0,T0,4.0
Bündnis 90/Die Grünen,AfD,0.0,1.0,1,T0,5.0
AfD,Bündnis 90/Die Grünen,0.0,1.0,1,T0,4.0
Bündnis 90/Die Grünen,AfD,0.0,1.0,2,T0,5.0
AfD,Bündnis 90/Die Grünen,0.0,1.0,2,T0,5.0
Bündnis 90/Die Grünen,AfD,0.0,1.0,3,T0,5.0
AfD,Bündnis 90/Die Grünen,0.0,1.0,3,T0,4.0
Bündnis 90/Die Grünen,AfD,0.0,1.0,4,T0,4.0
AfD,Bündnis 90/Die Grünen,0.0,1.0,4,T0,4.0
Bündnis 90/Die Grünen,AfD,1.0,1.0,0,T0,4.0
AfD,Bündnis 90/Die Grünen,1.0,1.0,0,T0,6.0
Bündnis 90/Die Grünen,AfD,1.0,1.0,1,T0,4.0
AfD,Bündnis 90/Die Grünen,1.0,1.0,1,T0,5.0
Bündnis 90/Die Grünen,AfD,1.0,1.0,2,T0,5.0
AfD,Bündnis 90/Die Grünen,1.0,1.0,2,T0,5.0
Bündnis 90/Die Grünen,AfD,1.0,1.0,3,T0,4.0
AfD,Bündnis 90/Die Grünen,1.0,1.0,3,T0,6.0
Bündnis 90/Die Grünen,AfD,1.0,1.0,4,T0,4.0
AfD,Bündnis 90/Die Grünen,1.0,1.0,4,T0,2.0
Bündnis 90/Die Grünen,AfD,2.0,1.0,0,T0,4.0
AfD,Bündnis 90/Die Grünen,2.0,1.0,0,T0,6.0
Bündnis 90/Die Grünen,AfD,2.0,1.0,1,T0,4.0
AfD,Bündnis 90/Die Grünen,2.0,1.0,1,T0,5.0
Bündnis 90/Die Grünen,AfD,2.0,1.0,2,T0,5.0
AfD,Bündnis 90/Die Grünen,2.0,1.0,2,T0,5.0
Bündnis 90/Die Grünen,AfD,2.0,1.0,3,T0,4.0
AfD,Bündnis 90/Die Grünen,2.0,1.0,3,T0,6.0
Bündnis 90/Die Grünen,AfD,2.0,1.0,4,T0,4.0
AfD,Bündnis 90/Die Grünen,2.0,1.0,4,T0,2.0
Die Linke,FDP,0.0,1.0,0,T0,2.0
FDP,Die Linke,0.0,1.0,0,T0,4.0
Die Linke,FDP,0.0,1.0,1,T0,1.0
FDP,Die Linke,0.0,1.0,1,T0,3.0
Die Linke,FDP,0.0,1.0,2,T0,1.0
FDP,Die Linke,0.0,1.0,2,T0,2.0
Die Linke,FDP,0.0,1.0,3,T0,2.0
FDP,Die Linke,0.0,1.0,3,T0,4.0
Die Linke,FDP,0.0,1.0,4,T0,1.0
FDP,Die Linke,0.0,1.0,4,T0,4.0
Die Linke,FDP,1.0,1.0,0,T0,1.0
FDP,Die Linke,1.0,1.0,0,T0,5.0
Die Linke,FDP,1.0,1.0,1,T0,1.0
FDP,Die Linke,1.0,1.0,1,T0,4.0
Die Linke,FDP,1.0,1.0,2,T0,1.0
FDP,Die Linke,1.0,1.0,2,T0,1.0
Die Linke,FDP,1.0,1.0,3,T0,1.0
FDP,Die Linke,1.0,1.0,3,T0,2.0
Die Linke,FDP,1.0,1.0,4,T0,1.0
FDP,Die Linke,1.0,1.0,4,T0,4.0
Die Linke,FDP,2.0,1.0,0,T0,1.0
FDP,Die Linke,2.0,1.0,0,T0,4.0
Die Linke,FDP,2.0,1.0,1,T0,1.0
FDP,Die Linke,2.0,1.0,1,T0,4.0
Die Linke,FDP,2.0,1.0,2,T0,1.0
FDP,Die Linke,2.0,1.0,2,T0,2.0
Die Linke,FDP,2.0,1.0,3,T0,1.0
FDP,Die Linke,2.0,1.0,3,T0,2.0
Die Linke,FDP,2.0,1.0,4,T0,1.0
FDP,Die Linke,2.0,1.0,4,T0,4.0
SPD,SPD,0.0,1.0,0,T0,4.0
SPD,SPD,0.0,1.0,1,T0,6.0
SPD,SPD,0.0,1.0,2,T0,4.0
SPD,SPD,0.0,1.0,3,T0,4.0
SPD,SPD,0.0,1.0,4,T0,4.0
SPD,SPD,1.0,1.0,0,T0,5.0
SPD,SPD,1.0,1.0,1,T0,5.0
SPD,SPD,1.0,1.0,2,T0,4.0
SPD,SPD,1.0,1.0,3,T0,4.0
SPD,SPD,1.0,1.0,4,T0,4.0
SPD,SPD,2.0,1.0,0,T0,4.0
SPD,SPD,2.0,1.0,1,T0,6.0
SPD,SPD,2.0,1.0,2,T0,3.0
SPD,SPD,2.0,1.0,3,T0,4.0
SPD,SPD,2.0,1.0,4,T0,3.0
SPD,Default,0.0,1.0,0,T0,4.0
Default,SPD,0.0,1.0,0,T0,5.0
SPD,Default,0.0,1.0,1,T0,3.0
Default,SPD,0.0,1.0,1,T0,5.0
SPD,Default,0.0,1.0,2,T0,3.0
Default,SPD,0.0,1.0,2,T0,4.0
SPD,Default,0.0,1.0,3,T0,2.0
Default,SPD,0.0,1.0,3,T0,4.0
SPD,Default,0.0,1.0,4,T0,4.0
Default,SPD,0.0,1.0,4,T0,4.0
SPD,Default,1.0,1.0,0,T0,4.0
Default,SPD,1.0,1.0,0,T0,4.0
SPD,Default,1.0,1.0,1,T0,4.0
Default,SPD,1.0,1.0,1,T0,4.0
SPD,Default,1.0,1.0,2,T0,2.0
Default,SPD,1.0,1.0,2,T0,4.0
SPD,Default,1.0,1.0,3,T0,5.0
Default,SPD,1.0,1.0,3,T0,5.0
SPD,Default,1.0,1.0,4,T0,4.0
Default,SPD,1.0,1.0,4,T0,4.0
SPD,Default,2.0,1.0,0,T0,3.0
Default,SPD,2.0,1.0,0,T0,5.0
SPD,Default,2.0,1.0,1,T0,4.0
Default,SPD,2.0,1.0,1,T0,5.0
SPD,Default,2.0,1.0,2,T0,4.0
Default,SPD,2.0,1.0,2,T0,4.0
SPD,Default,2.0,1.0,3,T0,4.0
Default,SPD,2.0,1.0,3,T0,4.0
SPD,Default,2.0,1.0,4,T0,5.0
Default,SPD,2.0,1.0,4,T0,4.0
Die Linke,Die Linke,0.0,1.0,0,T0,1.0
Die Linke,Die Linke,0.0,1.0,1,T0,3.0
Die Linke,Die Linke,0.0,1.0,2,T0,2.0
Die Linke,Die Linke,0.0,1.0,3,T0,2.0
Die Linke,Die Linke,0.0,1.0,4,T0,2.0
Die Linke,Die Linke,1.0,1.0,0,T0,1.0
Die Linke,Die Linke,1.0,1.0,1,T0,2.0
Die Linke,Die Linke,1.0,1.0,2,T0,1.0
Die Linke,Die Linke,1.0,1.0,3,T0,2.0
Die Linke,Die Linke,1.0,1.0,4,T0,2.0
Die Linke,Die Linke,2.0,1.0,0,T0,1.0
Die Linke,Die Linke,2.0,1.0,1,T0,2.0
Die Linke,Die Linke,2.0,1.0,2,T0,2.0
Die Linke,Die Linke,2.0,1.0,3,T0,2.0
Die Linke,Die Linke,2.0,1.0,4,T0,2.0
FDP,FDP,0.0,1.0,0,T0,4.0
FDP,FDP,0.0,1.0,1,T0,2.0
FDP,FDP,0.0,1.0,2,T0,2.0
FDP,FDP,0.0,1.0,3,T0,4.0
FDP,FDP,0.0,1.0,4,T0,4.0
FDP,FDP,1.0,1.0,0,T0,4.0
FDP,FDP,1.0,1.0,1,T0,2.0
FDP,FDP,1.0,1.0,2,T0,2.0
FDP,FDP,1.0,1.0,3,T0,2.0
FDP,FDP,1.0,1.0,4,T0,2.0
FDP,FDP,2.0,1.0,0,T0,4.0
FDP,FDP,2.0,1.0,1,T0,2.0
FDP,FDP,2.0,1.0,2,T0,2.0
FDP,FDP,2.0,1.0,3,T0,3.0
FDP,FDP,2.0,1.0,4,T0,2.0
AfD,AfD,0.0,1.0,0,T0,5.0
AfD,AfD,0.0,1.0,1,T0,5.0
AfD,AfD,0.0,1.0,2,T0,5.0
AfD,AfD,0.0,1.0,3,T0,4.0
AfD,AfD,0.0,1.0,4,T0,5.0
AfD,AfD,1.0,1.0,0,T0,7.0
AfD,AfD,1.0,1.0,1,T0,4.0
AfD,AfD,1.0,1.0,2,T0,5.0
AfD,AfD,1.0,1.0,3,T0,6.0
AfD,AfD,1.0,1.0,4,T0,7.0
AfD,AfD,2.0,1.0,0,T0,7.0
AfD,AfD,2.0,1.0,1,T0,6.0
AfD,AfD,2.0,1.0,2,T0,5.0
AfD,AfD,2.0,1.0,3,T0,5.0
AfD,AfD,2.0,1.0,4,T0,5.0
CDU/CSU,Default,0.0,1.0,0,T0,4.0
Default,CDU/CSU,0.0,1.0,0,T0,5.0
CDU/CSU,Default,0.0,1.0,1,T0,5.0
Default,CDU/CSU,0.0,1.0,1,T0,4.0
CDU/CSU,Default,0.0,1.0,2,T0,5.0
Default,CDU/CSU,0.0,1.0,2,T0,4.0
CDU/CSU,Default,0.0,1.0,3,T0,5.0
Default,CDU/CSU,0.0,1.0,3,T0,4.0
CDU/CSU,Default,0.0,1.0,4,T0,5.0
Default,CDU/CSU,0.0,1.0,4,T0,4.0
CDU/CSU,Default,1.0,1.0,0,T0,6.0
Default,CDU/CSU,1.0,1.0,0,T0,4.0
CDU/CSU,Default,1.0,1.0,1,T0,6.0
Default,CDU/CSU,1.0,1.0,1,T0,4.0
CDU/CSU,Default,1.0,1.0,2,T0,5.0
Default,CDU/CSU,1.0,1.0,2,T0,4.0
CDU/CSU,Default,1.0,1.0,3,T0,6.0
Default,CDU/CSU,1.0,1.0,3,T0,4.0
CDU/CSU,Default,1.0,1.0,4,T0,5.0
Default,CDU/CSU,1.0,1.0,4,T0,4.0
CDU/CSU,Default,2.0,1.0,0,T0,5.0
Default,CDU/CSU,2.0,1.0,0,T0,5.0
CDU/CSU,Default,2.0,1.0,1,T0,6.0
Default,CDU/CSU,2.0,1.0,1,T0,4.0
CDU/CSU,Default,2.0,1.0,2,T0,5.0
Default,CDU/CSU,2.0,1.0,2,T0,5.0
CDU/CSU,Default,2.0,1.0,3,T0,5.0
Default,CDU/CSU,2.0,1.0,3,T0,5.0
CDU/CSU,Default,2.0,1.0,4,T0,5.0
Default,CDU/CSU,2.0,1.0,4,T0,5.0
Bündnis 90/Die Grünen,Bündnis 90/Die Grünen,0.0,1.0,0,T0,5.0
Bündnis 90/Die Grünen,Bündnis 90/Die Grünen,0.0,1.0,1,T0,4.0
Bündnis 90/Die Grünen,Bündnis 90/Die Grünen,0.0,1.0,2,T0,5.0
Bündnis 90/Die Grünen,Bündnis 90/Die Grünen,0.0,1.0,3,T0,4.0
Bündnis 90/Die Grünen,Bündnis 90/Die Grünen,0.0,1.0,4,T0,5.0
Bündnis 90/Die Grünen,Bündnis 90/Die Grünen,1.0,1.0,0,T0,5.0
